country,year,suicides_no,population,suicide_rate
Lithuania,1988,969.0,3359200.0,28.84615384615385
Lithuania,1989,998.0,3390709.0,29.433372194428955
Lithuania,1990,967.0,3408110.0,28.373497334299653
Lithuania,1991,1141.0,3419534.0,33.36711961337422
Lithuania,1992,1292.0,3422233.0,37.753127855409026
Lithuania,1993,1560.0,3413834.0,45.69642226306259
Lithuania,1994,1700.0,3400730.0,49.98926701031837
Lithuania,1995,1694.0,3387149.0,50.01256218725541
Lithuania,1996,1722.0,3375163.0,51.019758156865315
Lithuania,1997,1632.0,3364273.0,48.50973746779765
Lithuania,1998,1553.0,3350973.0,46.344748226858286
Lithuania,1999,1550.0,3333452.0,46.498344658930144
Lithuania,2000,1631.0,3315125.0,49.19874816183402
Lithuania,2001,1533.0,3294138.0,46.537212466508684
Lithuania,2002,1551.0,3274488.0,47.36618365985766
Lithuania,2003,1455.0,3254127.0,44.71245283297179
Lithuania,2004,1380.0,3222969.0,42.81766284441457
Lithuania,2005,1319.0,3174728.0,41.54686637721405
Lithuania,2006,1049.0,3125767.0,33.55976309174676
Lithuania,2007,1025.0,3087867.0,33.19443486393682
Lithuania,2008,1111.0,3053756.0,36.381426675870635
Lithuania,2009,1138.0,3016497.0,37.725878726217864
Lithuania,2010,1018.0,2949737.0,34.511551368816946
Lithuania,2011,1018.0,2879805.0,35.34961568578428
Lithuania,2012,927.0,2837770.0,32.6664951705036
Lithuania,2013,1085.0,2806627.0,38.65850360592982
Lithuania,2014,930.0,2781577.0,33.43427127848699
Lithuania,2015,896.0,2753926.0,32.5353695052082
Lithuania,2016,826.0,2717150.0,30.399499475553426
Luxembourg,1979,73.0,341900.0,21.351272301842645
Luxembourg,1980,47.0,343200.0,13.694638694638694
Luxembourg,1981,61.0,343700.0,17.74803607797498
Luxembourg,1982,78.0,344400.0,22.64808362369338
Luxembourg,1983,81.0,344000.0,23.546511627906977
Luxembourg,1984,69.0,344500.0,20.02902757619739
Luxembourg,1985,55.0,344800.0,15.951276102088167
Luxembourg,1986,51.0,346000.0,14.739884393063585
Luxembourg,1987,74.0,349400.0,21.179164281625642
Luxembourg,1988,69.0,352300.0,19.585580471189328
Luxembourg,1989,73.0,355400.0,20.540236353404612
Luxembourg,1990,68.0,358800.0,18.9520624303233
Luxembourg,1991,77.0,362900.0,21.217966381923397
Luxembourg,1992,59.0,367300.0,16.063163626463382
Luxembourg,1993,64.0,372000.0,17.204301075268816
Luxembourg,1994,74.0,377000.0,19.628647214854112
Luxembourg,1995,63.0,382100.0,16.487830410887202
Luxembourg,1996,72.0,387700.0,18.571060098013927
Luxembourg,1997,81.0,392600.0,20.631686194600103
Luxembourg,1998,64.0,397915.0,16.0838370003644
Luxembourg,1999,70.0,403890.0,17.331451632870337
Luxembourg,2000,62.0,410164.0,15.115904857569166
Luxembourg,2001,73.0,413930.0,17.635832145531854
Luxembourg,2002,85.0,418106.0,20.32977283272663
Luxembourg,2003,48.0,423654.0,11.330000424875015
Luxembourg,2004,62.0,430128.0,14.414313878659376
Luxembourg,2005,49.0,437338.0,11.204148736217753
Luxembourg,2006,65.0,444821.0,14.61261945816407
Luxembourg,2007,78.0,452012.0,17.256179039494526
Luxembourg,2008,43.0,460371.0,9.340292937652459
Luxembourg,2009,48.0,469209.0,10.229982800841416
Luxembourg,2010,54.0,477979.0,11.297567466353124
Luxembourg,2011,55.0,488918.0,11.249330153522678
Luxembourg,2012,51.0,501044.0,10.178746776730186
Luxembourg,2013,40.0,512689.0,7.8020008231110864
Luxembourg,2014,67.0,524940.0,12.763363432011278
Luxembourg,2015,64.0,537748.0,11.901485454153246
Macau,1994,27.0,346542.0,7.791263396644562
Maldives,2001,3.0,255503.0,1.1741545109059384
Maldives,2002,3.0,263747.0,1.1374536961557857
Maldives,2003,4.0,272110.0,1.4699937525265518
Maldives,2004,1.0,280526.0,0.35647319678033407
Maldives,2005,1.0,288936.0,0.3460974056538472
Maldives,2007,5.0,305536.0,1.6364683703393381
Maldives,2010,1.0,331559.0,0.30160544578792914
Maldives,2011,2.0,341018.0,0.5864793060776851
Malta,1982,1.0,298200.0,0.335345405767941
Malta,1983,1.0,301500.0,0.33167495854063017
Malta,1985,2.0,307200.0,0.6510416666666667
Malta,1986,1.0,315800.0,0.31665611146295125
Malta,1987,1.0,317400.0,0.315059861373661
Malta,1988,9.0,320800.0,2.805486284289277
Malta,1989,23.0,324000.0,7.098765432098765
Malta,1990,8.0,327400.0,2.4434941967012827
Malta,1991,10.0,330800.0,3.022974607013301
Malta,1992,18.0,334300.0,5.384385282680228
Malta,1993,16.0,337700.0,4.737933076695292
Malta,1994,15.0,341700.0,4.389815627743635
Malta,1995,17.0,344900.0,4.928964917367352
Malta,1996,10.0,348200.0,2.871912693854107
Malta,1997,15.0,350400.0,4.280821917808219
Malta,1998,12.0,353400.0,3.395585738539898
Malta,1999,27.0,355600.0,7.592800899887514
Malta,2000,23.0,362676.0,6.341748557941524
Malta,2001,30.0,370541.0,8.096270048388707
Malta,2002,19.0,374456.0,5.074027389065738
Malta,2003,20.0,377785.0,5.29401643792104
Malta,2004,24.0,380918.0,6.300568626318524
Malta,2005,19.0,384111.0,4.946486822819445
Malta,2006,26.0,386038.0,6.735088255560333
Malta,2007,26.0,387581.0,6.708275173447615
Malta,2008,14.0,390195.0,3.587949614936122
Malta,2009,36.0,393102.0,9.157928476578599
Malta,2010,31.0,394949.0,7.849114695821486
Malta,2011,20.0,396423.0,5.045115949377307
Malta,2012,25.0,399138.0,6.263497837840547
Malta,2013,22.0,402728.0,5.462744085337995
Malta,2014,32.0,406525.0,7.871594612877438
Malta,2015,34.0,410637.0,8.279818915489837
Martinique,1981,37.0,300295.0,12.321217469488335
Martinique,1982,27.0,302624.0,8.921962567410384
Martinique,1985,12.0,298300.0,4.022795843110962
Martinique,2000,33.0,359606.0,9.176710066016696
Martinique,2001,40.0,362334.0,11.039538105725656
Martinique,2002,31.0,365218.0,8.488081091293418
Martinique,2003,32.0,368047.0,8.694541729724737
Martinique,2004,34.0,370468.0,9.177580789703834
Martinique,2005,26.0,372121.0,6.986974666842237
Martinique,2006,36.0,372833.0,9.655797635938878
Martinique,2007,32.0,372982.0,8.579502496099007
Martinique,2008,50.0,372600.0,13.419216317767042
Martinique,2009,26.0,371899.0,6.991145445403188
Martinique,2010,26.0,371079.0,7.006594283158034
Martinique,2011,37.0,367787.0,10.060170696626036
Martinique,2013,27.0,367843.0,7.340088026685297
Martinique,2014,32.0,366824.0,8.723529540051906
Mauritius,1981,19.0,825000.0,2.303030303030303
Mauritius,1982,13.0,834600.0,1.557632398753894
Mauritius,1983,18.0,855800.0,2.1032951624211265
Mauritius,1984,118.0,869000.0,13.578826237054084
Mauritius,1985,104.0,883400.0,11.772696400271679
Mauritius,1986,28.0,898100.0,3.1176929072486357
Mauritius,1987,140.0,911300.0,15.362668715022496
Mauritius,1988,167.0,925000.0,18.054054054054056
Mauritius,1989,144.0,932900.0,15.43573802122414
Mauritius,1990,147.0,941100.0,15.620019126554032
Mauritius,1991,137.0,938100.0,14.603986781792987
Mauritius,1992,146.0,948300.0,15.395971738901192
Mauritius,1993,138.0,958300.0,14.400500886987372
Mauritius,1994,129.0,972800.0,13.260690789473683
Mauritius,1995,147.0,981900.0,14.97097464100214
Mauritius,1996,153.0,995000.0,15.376884422110551
Mauritius,1997,122.0,1011700.0,12.058910744291786
Mauritius,1998,155.0,1026300.0,15.102796453278769
Mauritius,1999,174.0,1042400.0,16.69224865694551
Mauritius,2000,137.0,1056073.0,12.972588069195973
Mauritius,2001,113.0,1068947.0,10.571150861548794
Mauritius,2002,131.0,1079755.0,12.132381882927145
Mauritius,2003,88.0,1092234.0,8.05688158398292
Mauritius,2004,97.0,1103091.0,8.79347216140826
Mauritius,2005,102.0,1113942.0,9.156670634557276
Mauritius,2006,118.0,1125301.0,10.486083279051561
Mauritius,2007,127.0,1135233.0,11.187130747608641
Mauritius,2008,84.0,1146258.0,7.328193129295499
Mauritius,2009,115.0,1159551.0,9.917631910972437
Mauritius,2010,98.0,1164931.0,8.412515419368185
Mauritius,2011,118.0,1173352.0,10.056658189528804
Mauritius,2012,115.0,1180547.0,9.741247065978737
Mauritius,2013,98.0,1147390.0,8.541123767855742
Mauritius,2014,120.0,1151424.0,10.421877605469401
Mauritius,2015,104.0,1154848.0,9.005514145584527
Mauritius,2016,98.0,1157229.0,8.468505369291645
Mayotte,2012,2.0,185190.0,1.079971920730061
Mayotte,2013,3.0,191591.0,1.5658355559499142
Mayotte,2014,1.0,198113.0,0.5047624335606447
Mexico,1979,1092.0,56305934.0,1.9394048236549988
Mexico,1980,961.0,58060813.0,1.6551611152947516
Mexico,1981,1176.0,59689300.0,1.9702023645779059
Mexico,1982,1166.0,61256000.0,1.9034870053545774
Mexico,1983,1030.0,61230000.0,1.6821819369590072
Mexico,1984,915.0,64636710.0,1.4156042286186905
Mexico,1985,1544.0,67566000.0,2.2851730160139714
Mexico,1986,1714.0,69123500.0,2.4796198109181393
Mexico,1987,1701.0,67948100.0,2.5033812571653953
Mexico,1988,1703.0,69646000.0,2.4452229848088907
Mexico,1989,1865.0,71359000.0,2.6135455934079794
Mexico,1990,1926.0,73076900.0,2.6355797796567724
Mexico,1991,2103.0,74796300.0,2.8116364044745525
Mexico,1992,2237.0,75285800.0,2.9713438656426576
Mexico,1993,2342.0,76826800.0,3.048415396710523
Mexico,1994,2588.0,78374100.0,3.3021112842125135
Mexico,1995,2877.0,79927100.0,3.5995300717779077
Mexico,1996,3008.0,83802294.0,3.5894005479134017
Mexico,1997,3350.0,85340880.0,3.9254340944222745
Mexico,1998,3312.0,86825678.0,3.8145397494045485
Mexico,1999,3327.0,88271977.0,3.7690330647063677
Mexico,2000,3456.0,89694793.0,3.853066476222315
Mexico,2001,3760.0,91052714.0,4.129476030774876
Mexico,2002,3826.0,92394316.0,4.140947371697626
Mexico,2003,4070.0,93758859.0,4.340923133460914
Mexico,2004,4056.0,95193068.0,4.260814453422176
Mexico,2005,4274.0,96730008.0,4.418484075799932
Mexico,2006,4230.0,98468839.0,4.295775235046693
Mexico,2007,4285.0,100294297.0,4.272426377344267
Mexico,2008,4642.0,102170587.0,4.5433819422022115
Mexico,2009,5023.0,104044342.0,4.827749307117537
Mexico,2010,4858.0,105875861.0,4.588392438197031
Mexico,2011,5558.0,107655100.0,5.1627837417827855
Mexico,2012,5381.0,109368765.0,4.920051899644291
Mexico,2013,5711.0,111036708.0,5.143344127241236
Mexico,2014,6178.0,112692589.0,5.482170615496286
Mexico,2015,6234.0,114357884.0,5.451307581032192
Mongolia,2016,450.0,2698164.0,16.678007711910766
Montenegro,2005,118.0,583232.0,20.232086030944803
Montenegro,2007,121.0,587244.0,20.604723079333294
Montenegro,2008,126.0,589953.0,21.35763357419998
Montenegro,2009,107.0,592234.0,18.067182904054818
Netherlands,1979,1465.0,13151200.0,11.139667863008698
Netherlands,1980,1430.0,13264700.0,10.780492585584295
Netherlands,1981,1431.0,13359100.0,10.711799447567575
Netherlands,1982,1535.0,13426400.0,11.432699755705178
Netherlands,1983,1720.0,13487000.0,12.75302142804182
Netherlands,1984,1782.0,13549100.0,13.15216508845606
Netherlands,1985,1638.0,13618300.0,12.027933001916539
Netherlands,1986,1604.0,13695500.0,11.711876163703407
Netherlands,1987,1616.0,13777000.0,11.729694418233287
Netherlands,1988,1523.0,13855700.0,10.991866163384023
Netherlands,1989,1520.0,13929300.0,10.912249718219869
Netherlands,1990,1450.0,14014300.0,10.346574570260376
Netherlands,1991,1611.0,14114800.0,11.413551732932808
Netherlands,1992,1587.0,14216900.0,11.16277106823569
Netherlands,1993,1555.0,14313600.0,10.863793874357254
Netherlands,1994,1584.0,14397700.0,11.001757225112344
Netherlands,1995,1511.0,14474000.0,10.43940859472157
Netherlands,1996,1577.0,14553700.0,10.835732494142382
Netherlands,1997,1572.0,14639900.0,10.737778263512729
Netherlands,1998,1519.0,14734600.0,10.309068451128637
Netherlands,1999,1519.0,14832000.0,10.241370010787486
Netherlands,2000,1501.0,14933235.0,10.051405472424428
Netherlands,2001,1474.0,15038337.0,9.80161569726759
Netherlands,2002,1570.0,15130318.0,10.376516871621602
Netherlands,2003,1502.0,15203397.0,9.879371037933167
Netherlands,2004,1514.0,15265861.0,9.917553946023745
Netherlands,2005,1574.0,15320595.0,10.273752422800811
Netherlands,2006,1525.0,15368697.0,9.922767037439803
Netherlands,2007,1354.0,15425404.0,8.777727960966208
Netherlands,2008,1439.0,15506963.0,9.279702285998876
Netherlands,2009,1530.0,15602176.0,9.806324451153479
Netherlands,2010,1604.0,15691409.0,10.222154046204519
Netherlands,2011,1650.0,15772162.0,10.461470025479068
Netherlands,2012,1756.0,15839503.0,11.086206429583049
Netherlands,2013,1856.0,15899508.0,11.673317186921759
Netherlands,2014,1839.0,15899508.0,11.566395639412239
Netherlands,2015,1873.0,16057342.0,11.664446083293237
Netherlands,2016,1895.0,16155753.0,11.729567789257485
New Zealand,1979,302.0,2864200.0,10.543956427623769
New Zealand,1980,337.0,2876900.0,11.713997705863951
New Zealand,1981,320.0,2906100.0,11.011321014417948
New Zealand,1982,364.0,2934200.0,12.405425669688501
New Zealand,1983,352.0,2975000.0,11.831932773109243
New Zealand,1984,389.0,3006300.0,12.939493729834014
New Zealand,1985,338.0,3025800.0,11.170599510873156
New Zealand,1986,414.0,3026100.0,13.680975513036582
New Zealand,1987,463.0,3047100.0,15.194775360178529
New Zealand,1988,484.0,3055200.0,15.841843414506416
New Zealand,1989,465.0,3063800.0,15.17723088974476
New Zealand,1990,455.0,3089400.0,14.727778856735934
New Zealand,1991,474.0,3203900.0,14.794469240613003
New Zealand,1992,493.0,3235600.0,15.236741253554209
New Zealand,1993,443.0,3273200.0,13.534156177441035
New Zealand,1994,512.0,3319500.0,15.424009640006025
New Zealand,1995,545.0,3373800.0,16.153891754105164
New Zealand,1996,540.0,3432500.0,15.731973780043699
New Zealand,1997,562.0,3470200.0,16.19503198662901
New Zealand,1998,574.0,3502800.0,16.38689048760991
New Zealand,1999,516.0,3549300.0,14.538077930859606
New Zealand,2000,458.0,3573690.0,12.815884981629631
New Zealand,2001,508.0,3599090.0,14.11467898829982
New Zealand,2002,467.0,3659190.0,12.76238730429412
New Zealand,2003,519.0,3729420.0,13.916373055327638
New Zealand,2004,495.0,3802510.0,13.01771724466208
New Zealand,2005,514.0,3849280.0,13.35314656247402
New Zealand,2006,527.0,3898600.0,13.517673010824398
New Zealand,2007,494.0,3935450.0,12.552567050781995
New Zealand,2008,520.0,3968450.0,13.103352694376897
New Zealand,2009,512.0,4009980.0,12.768143482012379
New Zealand,2010,536.0,4055470.0,13.21671717458149
New Zealand,2011,493.0,4090460.0,12.052434200554462
New Zealand,2012,549.0,4120870.0,13.322429486977265
New Zealand,2013,513.0,4129770.0,12.421999288095948
Nicaragua,2010,351.0,5107427.0,6.872344920446245
Nicaragua,2011,369.0,5177921.0,7.126412318766548
Nicaragua,2012,316.0,5251443.0,6.017393695409052
Nicaragua,2013,351.0,5326935.0,6.589154926801247
Nicaragua,2014,311.0,5402424.0,5.756675151746697
Nicaragua,2015,315.0,5476483.0,5.751866663331192
Norway,1986,579.0,3911700.0,14.801748600352788
Norway,1987,649.0,3929500.0,16.516096195444714
Norway,1988,708.0,3946600.0,17.939492221152385
Norway,1989,660.0,3955800.0,16.68436220233581
Norway,1990,659.0,3961300.0,16.63595284376341
Norway,1991,675.0,3972600.0,16.99139102854554
Norway,1992,616.0,3989800.0,15.43937039450599
Norway,1993,590.0,4010500.0,14.71138262062087
Norway,1994,531.0,4033300.0,13.165398061141001
Norway,1995,548.0,4055900.0,13.51118124214108
Norway,1996,517.0,4078000.0,12.677783227072094
Norway,1997,533.0,4102100.0,12.993344872138662
Norway,1998,548.0,4129400.0,13.270693078897661
Norway,1999,583.0,4159745.0,14.015282186768662
Norway,2000,541.0,4168315.0,12.978865560784154
Norway,2001,549.0,4215103.0,13.024592756096352
Norway,2002,494.0,4243689.0,11.640815337787478
Norway,2003,502.0,4273124.0,11.747845370272428
Norway,2004,529.0,4301960.0,12.296720564579866
Norway,2005,533.0,4335092.0,12.29501011743234
Norway,2006,532.0,4372103.0,12.168057339911709
Norway,2007,485.0,4417369.0,10.979386145916267
Norway,2008,505.0,4472089.0,11.29226184899272
Norway,2009,573.0,4527536.0,12.655890532952139
Norway,2010,548.0,4582885.0,11.957533300530125
Norway,2011,598.0,4643300.0,12.878771563327806
Norway,2012,515.0,4706585.0,10.9421162052741
Norway,2013,554.0,4767605.0,11.620090171060733
Norway,2014,548.0,4827178.0,11.35238849696448
Norway,2015,590.0,4882909.0,12.082961202021172
Oman,2009,13.0,2607549.0,0.49855247207243275
Oman,2010,13.0,2748440.0,0.472995590225728
Oman,2014,7.0,3631098.0,0.1927791538537379
Panama,1979,30.0,1606000.0,1.86799501867995
Panama,1980,38.0,1687000.0,2.2525192649673977
Panama,1981,37.0,1716000.0,2.156177156177156
Panama,1982,35.0,1769000.0,1.978518937252685
Panama,1983,39.0,1812000.0,2.152317880794702
Panama,1984,29.0,1833900.0,1.5813294072741153
Panama,1985,56.0,1899700.0,2.9478338685055534
Panama,1986,82.0,1939900.0,4.227022011443889
Panama,1987,85.0,1980800.0,4.291195476575121
Panama,1988,87.0,2064310.0,4.214483289815968
Panama,1989,70.0,2112479.0,3.313642407806184
Panama,1996,113.0,2472851.0,4.569624291960979
Panama,1997,145.0,2526210.0,5.739823688450287
Panama,1998,148.0,2579433.0,5.737695067094203
Panama,1999,143.0,2633348.0,5.430349501850876
Panama,2000,143.0,2688510.0,5.318931303956466
Panama,2001,162.0,2742982.0,5.905981154816182
Panama,2002,160.0,2800046.0,5.7141918382769425
Panama,2003,195.0,2858964.0,6.820652516086246
Panama,2004,186.0,2918453.0,6.3732395210750346
Panama,2005,172.0,2977595.0,5.776473966405773
Panama,2006,185.0,3037959.0,6.089614770969588
Panama,2007,171.0,3097138.0,5.521226370926966
Panama,2008,186.0,3155636.0,5.894215936185289
Panama,2009,177.0,3214513.0,5.506277311679872
Panama,2010,151.0,3274415.0,4.611510758410281
Panama,2011,144.0,3334191.0,4.318888749924644
Panama,2012,135.0,3395244.0,3.9761501677051783
Panama,2013,130.0,3457387.0,3.7600650433405343
Panama,2014,147.0,3520213.0,4.175883675220789
Panama,2015,110.0,3583382.0,3.069725750701432
Paraguay,1979,41.0,2604878.0,1.5739700669282783
Paraguay,1980,52.0,2672732.0,1.9455747901398268
Paraguay,1981,43.0,2741620.0,1.568415754189129
Paraguay,1982,50.0,2818195.0,1.7741852497786703
Paraguay,1983,60.0,2901243.0,2.068079095753096
Paraguay,1984,53.0,2988287.0,1.7735913585274776
Paraguay,1985,63.0,3077314.0,2.0472398981709374
Paraguay,1986,56.0,3167535.0,1.7679362658976143
Paraguay,1987,62.0,3261975.0,1.900688999762414
Paraguay,1989,67.0,3459176.0,1.9368774528962966
Paraguay,1990,99.0,3560229.0,2.780720004246918
Paraguay,1991,75.0,3662812.0,2.047607138995941
Paraguay,1994,108.0,3972517.0,2.7186793662557016
Paraguay,1995,118.0,4076758.0,2.894456820836557
Paraguay,1996,99.0,4181422.0,2.3676156101919394
Paraguay,1997,126.0,4284973.0,2.9405086099725715
Paraguay,1998,138.0,4388094.0,3.144873377826455
Paraguay,1999,161.0,4492220.0,3.583974070726723
Paraguay,2000,154.0,4598158.0,3.349167210000178
Paraguay,2001,152.0,4701314.0,3.233138650173122
Paraguay,2002,177.0,4809921.0,3.6798941188431162
Paraguay,2003,174.0,4920489.0,3.5362338987039705
Paraguay,2004,234.0,5027301.0,4.654585034793023
Paraguay,2005,239.0,5126457.0,4.6620892362893125
Paraguay,2006,251.0,5223460.0,4.805244033648195
Paraguay,2007,227.0,5307169.0,4.277233304611178
Paraguay,2008,222.0,5382169.0,4.1247311260571715
Paraguay,2009,283.0,5456220.0,5.186741003845152
Paraguay,2010,223.0,5534703.0,4.029123152588314
Paraguay,2011,298.0,5610499.0,5.311470512694147
Paraguay,2012,275.0,5695283.0,4.828557246409002
Paraguay,2013,323.0,5786207.0,5.582240663011192
Paraguay,2014,379.0,5877594.0,6.448216736304005
Philippines,1992,347.0,55304684.0,0.6274332929919643
Philippines,1993,846.0,56781569.0,1.4899200830466661
Philippines,1997,814.0,62772694.0,1.296742179011785
Philippines,1998,883.0,64252614.0,1.3742631544920492
Philippines,1999,1043.0,65740201.0,1.5865482370520896
Philippines,2000,1403.0,67243482.0,2.086447575692169
Philippines,2001,1204.0,68738092.0,1.751576112994233
Philippines,2002,1301.0,70256443.0,1.8517874581267941
Philippines,2003,1544.0,71781489.0,2.150972376736292
Philippines,2006,1788.0,76435755.0,2.3392193875758798
Philippines,2007,1698.0,78008654.0,2.176681576892738
Philippines,2008,1820.0,79595888.0,2.2865502800848203
Philippines,2009,2074.0,81193855.0,2.5543805008396263
Philippines,2010,2116.0,82760992.0,2.55676007363469
Philippines,2011,2449.0,84201767.0,2.9084900320441016
Poland,1983,4535.0,33192000.0,13.66293082670523
Poland,1984,5167.0,33489300.0,15.42880860453936
Poland,1985,4945.0,33780000.0,14.638839550029605
Poland,1986,4866.0,34057000.0,14.287811609948028
Poland,1987,5012.0,34339200.0,14.595564253098502
Poland,1988,4632.0,34643100.0,13.370627917247589
Poland,1989,4307.0,34879500.0,12.348227468857065
Poland,1990,4970.0,35164800.0,14.133451633451633
Poland,1991,5316.0,35396300.0,15.01851888474219
Poland,1992,5713.0,35605400.0,16.045318968471076
Poland,1993,5624.0,35792600.0,15.71274509256103
Poland,1994,5519.0,35960000.0,15.347608453837596
Poland,1995,5499.0,36104900.0,15.230619666582653
Poland,1996,5446.0,36243300.0,15.026225536857845
Poland,1999,5779.0,36575200.0,15.800323716616726
Poland,2000,5841.0,36233344.0,16.12051043370438
Poland,2001,5855.0,36295390.0,16.131525243288472
Poland,2002,5925.0,36347498.0,16.300984458407566
Poland,2003,5836.0,36353775.0,16.05335346879382
Poland,2004,6072.0,36371596.0,16.694345774653385
Poland,2005,6045.0,36371365.0,16.620217580505983
Poland,2006,5805.0,36348232.0,15.970515429746348
Poland,2007,5284.0,36310843.0,14.552127032688281
Poland,2008,5682.0,36262711.0,15.6689884548345
Poland,2009,6477.0,36223402.0,17.88070595909241
Poland,2010,6357.0,36027791.0,17.64471210571861
Poland,2011,6113.0,36008237.0,16.976671198870413
Poland,2012,6368.0,36013446.0,17.68228455560737
Poland,2013,6218.0,36023694.0,17.260861698414384
Poland,2014,5934.0,36059630.0,16.4560756724348
Poland,2015,5420.0,36086575.0,15.01943589825302
Portugal,1980,729.0,9036700.0,8.067104141998739
Portugal,1981,781.0,9072800.0,8.608147429679923
Portugal,1982,833.0,9151800.0,9.102034572433837
Portugal,1983,977.0,9209200.0,10.608956261130174
Portugal,1984,1032.0,9260000.0,11.144708423326133
Portugal,1985,983.0,9313930.0,10.554084044007203
Portugal,1986,941.0,9349248.0,10.064980627318903
Portugal,1987,960.0,9378989.0,10.235644801374647
Portugal,1988,819.0,9400481.0,8.712320146171244
Portugal,1989,747.0,9415270.0,7.933920110628797
Portugal,1990,870.0,9420814.0,9.234870787174016
Portugal,1991,942.0,9410507.0,10.010087660526686
Portugal,1992,866.0,9401557.0,9.21124022329493
Portugal,1993,780.0,9410082.0,8.28898196636331
Portugal,1994,762.0,9436009.0,8.07544799925477
Portugal,1995,809.0,9473844.0,8.53930041491078
Portugal,1996,653.0,9515960.0,6.862155788801129
Portugal,1997,628.0,9564579.0,6.565892759106282
Portugal,1998,556.0,9617110.0,5.781362592296438
Portugal,1999,545.0,9671357.0,5.6351967981328785
Portugal,2000,524.0,9740085.0,5.379829847480797
Portugal,2001,761.0,9809536.0,7.757757349583099
Portugal,2002,1210.0,9859832.0,12.272014371035937
Portugal,2003,1156.0,9895009.0,11.682657388184285
Portugal,2007,1020.0,10005713.0,10.194176067212801
Portugal,2008,1038.0,10030640.0,10.348292830766532
Portugal,2009,1025.0,10049918.0,10.199088191565345
Portugal,2010,1099.0,10066628.0,10.917260476894548
Portugal,2011,1017.0,10062815.0,10.106515920246968
Portugal,2012,1076.0,10029396.0,10.7284626113078
Portugal,2013,1052.0,9985074.0,10.535725624066481
Portugal,2014,1222.0,9944433.0,12.288282298246667
Puerto Rico,1979,274.0,2813000.0,9.740490579452542
Puerto Rico,1980,292.0,2856100.0,10.22373166205665
Puerto Rico,1981,302.0,2906000.0,10.392291810048176
Puerto Rico,1982,300.0,2918000.0,10.28101439342015
Puerto Rico,1983,328.0,3004000.0,10.918774966711052
Puerto Rico,1984,299.0,3034400.0,9.853677827577116
Puerto Rico,1985,269.0,3082500.0,8.72668288726683
Puerto Rico,1986,310.0,3143200.0,9.862560447951132
Puerto Rico,1987,272.0,3189400.0,8.528249827553772
Puerto Rico,1988,314.0,3235600.0,9.704537025590307
Puerto Rico,1989,327.0,3283800.0,9.957975516170292
Puerto Rico,1990,371.0,3204000.0,11.579275905118601
Puerto Rico,1991,355.0,3237200.0,10.966267144445817
Puerto Rico,1992,314.0,3287900.0,9.55016880075428
Puerto Rico,1993,345.0,3312472.0,10.415182377390662
Puerto Rico,1994,355.0,3343624.0,10.617222510665075
Puerto Rico,1995,289.0,3375154.0,8.562572255962246
Puerto Rico,1996,331.0,3401823.0,9.730077079260148
Puerto Rico,1997,273.0,3432757.0,7.952791298655861
Puerto Rico,1998,321.0,3464834.0,9.26451310510114
Puerto Rico,1999,289.0,3492721.0,8.274351143420846
Puerto Rico,2000,305.0,3511947.0,8.68464131150043
Puerto Rico,2001,289.0,3522212.0,8.205071131436721
Puerto Rico,2002,239.0,3523951.0,6.782160137867978
Puerto Rico,2003,262.0,3519026.0,7.445241950471522
Puerto Rico,2004,279.0,3511462.0,7.945408493670159
Puerto Rico,2005,289.0,3504599.0,8.246307209469613
Puerto Rico,2006,265.0,3499036.0,7.5735145337172876
Puerto Rico,2007,271.0,3493631.0,7.756972616741723
Puerto Rico,2008,300.0,3488811.0,8.598918084126655
Puerto Rico,2009,330.0,3484474.0,9.470582934468732
Puerto Rico,2010,286.0,3480379.0,8.217495853181507
Puerto Rico,2011,258.0,3475298.0,7.4238237987073346
Puerto Rico,2012,248.0,3472672.0,7.141474921904517
Puerto Rico,2013,241.0,3471665.0,6.941914038364876
Puerto Rico,2014,220.0,3470956.0,6.338311404696573
Puerto Rico,2015,226.0,3469521.0,6.513867476230869
Qatar,2001,23.0,539483.0,4.263341013525912
Qatar,2004,21.0,697191.0,3.0120870751343607
Qatar,2005,17.0,796618.0,2.134021576213442
Qatar,2006,29.0,940090.0,3.0848110287312918
Qatar,2007,41.0,1115479.0,3.67555104130154
Qatar,2008,33.0,1310465.0,2.5181901080914026
Qatar,2009,44.0,1506649.0,2.920388225791143
Qatar,2010,47.0,1689592.0,2.7817366559500756
Qatar,2011,50.0,1854081.0,2.696753809569269
Qatar,2012,43.0,2003149.0,2.146620146579211
Qatar,2013,37.0,2135349.0,1.7327378334876407
Qatar,2014,55.0,2251682.0,2.4426184514509597
Qatar,2015,66.0,2354147.0,2.8035632439265687
Qatar,2016,70.0,2439861.0,2.8690158988565333
Republic of Korea,1985,3689.0,36716700.0,10.047199230867697
Republic of Korea,1986,3458.0,37540400.0,9.211409574751467
Republic of Korea,1987,3301.0,38114900.0,8.660655019428098
Republic of Korea,1988,2949.0,38700500.0,7.620056588416171
Republic of Korea,1989,3023.0,39171500.0,7.717345519063605
Republic of Korea,1990,3159.0,39589500.0,7.979388474216647
Republic of Korea,1991,3069.0,39993700.0,7.673708609105934
Republic of Korea,1992,3533.0,40371200.0,8.75128804692454
Republic of Korea,1993,4124.0,40754800.0,10.119053461187393
Republic of Korea,1994,4212.0,41145300.0,10.236892184526544
Republic of Korea,1995,4841.0,42076400.0,11.505261857002976
