,country,year,sex,suicides_no,population,suirate
3096,Puerto Rico,2015,female,25.0,1808555.0,1.3823190337037026
3097,Puerto Rico,2015,male,201.0,1660966.0,12.101391599828052
3098,Qatar,1995,female,0.0,150619.0,0.0
3099,Qatar,1995,male,0.0,312830.0,0.0
3100,Qatar,2001,female,5.0,179862.0,2.779909041376166
3101,Qatar,2001,male,18.0,359621.0,5.005269436434468
3102,Qatar,2004,female,1.0,228793.0,0.437076309152815
3103,Qatar,2004,male,20.0,468398.0,4.269873056674025
3104,Qatar,2005,female,1.0,247457.0,0.40411061315703334
3105,Qatar,2005,male,16.0,549161.0,2.91353537487185
3106,Qatar,2006,female,5.0,270131.0,1.850953796491332
3107,Qatar,2006,male,24.0,669959.0,3.582308768148499
3108,Qatar,2007,female,4.0,295773.0,1.3523884871168093
3109,Qatar,2007,male,37.0,819706.0,4.513813489226625
3110,Qatar,2008,female,2.0,324062.0,0.6171658509791336
3111,Qatar,2008,male,31.0,986403.0,3.1427317232409067
3112,Qatar,2009,female,3.0,354403.0,0.8464939630872199
3113,Qatar,2009,male,41.0,1152246.0,3.5582679393115706
3114,Qatar,2010,female,1.0,386068.0,0.2590217267424392
3115,Qatar,2010,male,46.0,1303524.0,3.5288955170752514
3116,Qatar,2011,female,5.0,419200.0,1.1927480916030535
3117,Qatar,2011,male,45.0,1434881.0,3.1361485725994003
3118,Qatar,2012,female,5.0,453533.0,1.1024556096248785
3119,Qatar,2012,male,38.0,1549616.0,2.4522204210591525
3120,Qatar,2013,female,1.0,487456.0,0.20514672093481257
3121,Qatar,2013,male,36.0,1647893.0,2.1846078598549785
3122,Qatar,2014,female,3.0,519276.0,0.5777274512975759
3123,Qatar,2014,male,52.0,1732406.0,3.001605859134637
3124,Qatar,2015,female,9.0,548180.0,1.6417964902039477
3125,Qatar,2015,male,57.0,1805967.0,3.1562038509009303
3126,Qatar,2016,female,7.0,572704.0,1.2222718891434319
3127,Qatar,2016,male,63.0,1867157.0,3.374113692635381
3128,Republic of Korea,1987,female,901.0,18956800.0,4.7529118838622555
3129,Republic of Korea,1987,male,2400.0,19158100.0,12.527338305990678
3130,Republic of Korea,1988,female,831.0,19286600.0,4.308691008264805
3131,Republic of Korea,1988,male,2118.0,19413900.0,10.90970902291657
3132,Republic of Korea,1989,female,899.0,19536800.0,4.601572417181933
3133,Republic of Korea,1989,male,2124.0,19634700.0,10.817583156350747
3134,Republic of Korea,1990,female,962.0,19754200.0,4.869850462180195
3135,Republic of Korea,1990,male,2197.0,19835300.0,11.076212610850353
3136,Republic of Korea,1991,female,930.0,19950400.0,4.661560670462747
3137,Republic of Korea,1991,male,2139.0,20043300.0,10.671895346574665
3138,Republic of Korea,1992,female,1066.0,20140300.0,5.292870513348857
3139,Republic of Korea,1992,male,2467.0,20230900.0,12.1942177560069
3140,Republic of Korea,1993,female,1276.0,20325200.0,6.277921004467361
3141,Republic of Korea,1993,male,2848.0,20429600.0,13.940556839096214
3142,Republic of Korea,1994,female,1350.0,20510400.0,6.582026679148139
3143,Republic of Korea,1994,male,2862.0,20634900.0,13.869706177398484
3144,Republic of Korea,1995,female,1522.0,21042200.0,7.233083993118591
3145,Republic of Korea,1995,male,3319.0,21034200.0,15.779064571031938
3146,Republic of Korea,1996,female,1815.0,21256200.0,8.538685183617016
3147,Republic of Korea,1996,male,4042.0,21250900.0,19.02037090193827
3148,Republic of Korea,1997,female,1862.0,21480100.0,8.66848850796784
3149,Republic of Korea,1997,male,4162.0,21476000.0,19.379772769603278
3150,Republic of Korea,1998,female,2369.0,21695400.0,10.919365395429447
3151,Republic of Korea,1998,male,6200.0,21700300.0,28.57103358018092
3152,Republic of Korea,1999,female,2107.0,21898800.0,9.621531773430508
3153,Republic of Korea,1999,male,4968.0,21918500.0,22.66578461117321
3154,Republic of Korea,2000,female,1963.0,22118747.0,8.87482460014575
3155,Republic of Korea,2000,male,4481.0,22152996.0,20.22751234189723
3156,Republic of Korea,2001,female,2059.0,22334041.0,9.21911086309907
3157,Republic of Korea,2001,male,4852.0,22376824.0,21.683148600534196
3158,Republic of Korea,2002,female,2672.0,22534673.0,11.857283218620479
3159,Republic of Korea,2002,male,5939.0,22575368.0,26.307433836737456
3160,Republic of Korea,2003,female,3384.0,22711339.0,14.900046183978848
3161,Republic of Korea,2003,male,7514.0,22744549.0,33.03648711609977
3162,Republic of Korea,2004,female,3613.0,22875199.0,15.794398116492887
3163,Republic of Korea,2004,male,7879.0,22904771.0,34.39894683950344
3164,Republic of Korea,2005,female,3985.0,23060659.0,17.280512235144712
3165,Republic of Korea,2005,male,8026.0,23091225.0,34.75779219162258
3166,Republic of Korea,2006,female,3426.0,23241040.0,14.741164767153277
3167,Republic of Korea,2006,male,7227.0,23272924.0,31.053253127969654
3168,Republic of Korea,2007,female,4427.0,23391286.0,18.925851276411223
3169,Republic of Korea,2007,male,7747.0,23422921.0,33.07444020325219
3170,Republic of Korea,2008,female,4598.0,23535733.0,19.536251537183908
3171,Republic of Korea,2008,male,8260.0,23566014.0,35.050475655322956
3172,Republic of Korea,2009,female,5475.0,23679050.0,23.121704629197538
3173,Republic of Korea,2009,male,9927.0,23700967.0,41.88436699650271
3174,Republic of Korea,2010,female,5237.0,23797880.0,22.006161893412354
3175,Republic of Korea,2010,male,10321.0,23800735.0,43.36420702974089
3176,Republic of Korea,2011,female,5040.0,23908002.0,21.08080800729396
3177,Republic of Korea,2011,male,10866.0,23890015.0,45.48343732726832
3178,Republic of Korea,2012,female,4538.0,24029767.0,18.884910536169578
3179,Republic of Korea,2012,male,9621.0,23991218.0,40.102174053855876
3180,Republic of Korea,2013,female,4367.0,24153841.0,18.079940163554113
3181,Republic of Korea,2013,male,10059.0,24094383.0,41.74831951496745
3182,Republic of Korea,2014,female,4099.0,24271905.0,16.88783801683469
3183,Republic of Korea,2014,male,9735.0,24194012.0,40.237228947394094
3184,Republic of Korea,2015,female,3954.0,24383951.0,16.215583766552026
3185,Republic of Korea,2015,male,9556.0,24287801.0,39.34485464534232
3186,Republic of Moldova,1987,female,224.0,2034093.0,11.01227918290855
3187,Republic of Moldova,1987,male,493.0,1815067.0,27.161531778165763
3188,Republic of Moldova,1988,female,201.0,2048417.0,9.812455178803924
3189,Republic of Moldova,1988,male,517.0,1830179.0,28.24860300549837
3190,Republic of Moldova,1989,female,192.0,2063832.0,9.303082809065854
3191,Republic of Moldova,1989,male,546.0,1847807.0,29.548540513159654
3192,Republic of Moldova,1990,female,144.0,2074081.0,6.942833958750888
3193,Republic of Moldova,1990,male,502.0,1860958.0,26.975353554459584
3194,Republic of Moldova,1991,female,196.0,2080035.0,9.422918364354446
3195,Republic of Moldova,1991,male,527.0,1870526.0,28.173893332677547
3196,Republic of Moldova,1992,female,154.0,2084383.0,7.388277490269303
3197,Republic of Moldova,1992,male,533.0,1877540.0,28.388210104711483
3198,Republic of Moldova,1993,female,161.0,2101817.0,7.660038909191428
3199,Republic of Moldova,1993,male,567.0,1898586.0,29.864330612360988
3200,Republic of Moldova,1994,female,172.0,2101768.0,8.183586390124885
3201,Republic of Moldova,1994,male,612.0,1898554.0,32.235058892188476
3202,Republic of Moldova,1995,female,187.0,2105907.0,8.879784339954233
3203,Republic of Moldova,1995,male,615.0,1904794.0,32.28695596479199
3204,Republic of Moldova,1996,female,139.0,2107707.0,6.594844539587333
3205,Republic of Moldova,1996,male,638.0,1908578.0,33.428028616069135
3206,Republic of Moldova,1997,female,114.0,1781985.0,6.397360247140128
3207,Republic of Moldova,1997,male,512.0,1620156.0,31.601895126148346
3208,Republic of Moldova,1998,female,119.0,1788591.0,6.653281829104586
3209,Republic of Moldova,1998,male,456.0,1627168.0,28.024149934118665
3210,Republic of Moldova,1999,female,96.0,1792877.0,5.354522368238312
3211,Republic of Moldova,1999,male,482.0,1631815.0,29.53766205115163
3212,Republic of Moldova,2000,female,78.0,1794951.0,4.34552252401319
3213,Republic of Moldova,2000,male,466.0,1634987.0,28.50175567145182
3214,Republic of Moldova,2001,female,99.0,1795303.0,5.514389493027083
3215,Republic of Moldova,2001,male,523.0,1636519.0,31.958076869257248
3216,Republic of Moldova,2002,female,99.0,1795239.0,5.514586080182082
3217,Republic of Moldova,2002,male,484.0,1637422.0,29.558659893417826
3218,Republic of Moldova,2003,female,91.0,1793287.0,5.074480548846894
3219,Republic of Moldova,2003,male,529.0,1636359.0,32.32786937340767
3220,Republic of Moldova,2004,female,97.0,1789872.0,5.419381944630677
3221,Republic of Moldova,2004,male,506.0,1633200.0,30.982120989468527
3222,Republic of Moldova,2005,female,99.0,1785470.0,5.5447585229659415
3223,Republic of Moldova,2005,male,532.0,1628457.0,32.668962091108334
3224,Republic of Moldova,2006,female,96.0,1776067.0,5.405201492961695
3225,Republic of Moldova,2006,male,541.0,1625609.0,33.27983543398197
3226,Republic of Moldova,2007,female,80.0,1767485.0,4.526205314330815
3227,Republic of Moldova,2007,male,482.0,1623613.0,29.686877353162362
3228,Republic of Moldova,2008,female,103.0,1763117.0,5.841926542594734
3229,Republic of Moldova,2008,male,517.0,1619767.0,31.918170946809017
3230,Republic of Moldova,2009,female,95.0,1759416.0,5.399518931281744
3231,Republic of Moldova,2009,male,556.0,1616684.0,34.391383844956714
3232,Republic of Moldova,2010,female,97.0,1756324.0,5.522898963972479
3233,Republic of Moldova,2010,male,579.0,1613998.0,35.87365040105378
3234,Republic of Moldova,2011,female,72.0,1754558.0,4.103597601219224
3235,Republic of Moldova,2011,male,430.0,1612141.0,26.672604939642376
3236,Republic of Moldova,2012,female,102.0,1753483.0,5.816993948615413
3237,Republic of Moldova,2012,male,469.0,1611636.0,29.100863966801437
3238,Republic of Moldova,2013,female,89.0,1752428.0,5.07866799663096
3239,Republic of Moldova,2013,male,487.0,1611386.0,30.222429635109155
3240,Republic of Moldova,2014,female,83.0,1751745.0,4.738132547830877
3241,Republic of Moldova,2014,male,498.0,1611240.0,30.90787219781038
3242,Republic of Moldova,2015,female,92.0,1751458.0,5.2527665522096445
3243,Republic of Moldova,2015,male,464.0,1611102.0,28.800162869886574
3244,Republic of Moldova,2016,female,84.0,1751770.0,4.795150048236926
3245,Republic of Moldova,2016,male,462.0,1610530.0,28.686208887757445
3246,Reunion,2001,female,20.0,347588.0,5.753938570951816
3247,Reunion,2001,male,77.0,329630.0,23.35952431514122
3248,Reunion,2002,female,17.0,352401.0,4.824049875000354
3249,Reunion,2002,male,76.0,335407.0,22.659038123831643
3250,Reunion,2003,female,24.0,356898.0,6.724610392885362
3251,Reunion,2003,male,83.0,340962.0,24.342888650348133
3252,Reunion,2004,female,16.0,361472.0,4.426345609065156
3253,Reunion,2004,male,64.0,346099.0,18.491818814847775
3254,Reunion,2005,female,24.0,366380.0,6.550575904798297
3255,Reunion,2005,male,65.0,350693.0,18.534729806411875
3256,Reunion,2006,female,17.0,371231.0,4.579358943622704
3257,Reunion,2006,male,75.0,353959.0,21.18889475899751
3258,Reunion,2007,female,19.0,376814.0,5.042275499317966
3259,Reunion,2007,male,73.0,357091.0,20.44296831899992
3260,Reunion,2008,female,19.0,382739.0,4.964218436062173
3261,Reunion,2008,male,74.0,360142.0,20.547450727768492
3262,Reunion,2009,female,13.0,388413.0,3.346952856881721
3263,Reunion,2009,male,86.0,363151.0,23.681609027649657
3264,Reunion,2010,female,25.0,393404.0,6.354790495266952
3265,Reunion,2010,male,64.0,366149.0,17.479222939295205
3266,Reunion,2011,female,15.0,397162.0,3.7767963702469016
3267,Reunion,2011,male,61.0,368951.0,16.53336079858843
3268,Reunion,2012,female,15.0,401773.0,3.733451476331162
3269,Reunion,2012,male,69.0,373127.0,18.49236319001305
3270,Reunion,2013,female,16.0,404881.0,3.9517784237837783
3271,Reunion,2013,male,77.0,376373.0,20.45842820818709
3272,Reunion,2014,female,14.0,407925.0,3.432003432003432
3273,Reunion,2014,male,68.0,379655.0,17.91099814305093
