,country,year,suicides_no,population,suirate,sexratio,ssdiff
313,Brunei Darussalam,1998,8.0,282758.0,2.829274503285495,104.78728797601286,5.52929142130436
314,Brunei Darussalam,1999,2.0,290698.0,0.687999229440863,103.25262370387979,1.3543253766717454
315,Brunei Darussalam,2000,5.0,298374.0,1.6757492274796062,102.27511541668643,0.632683320628556
316,Brunei Darussalam,2001,4.0,298563.0,1.3397507393749393,102.52268996486278,1.306576706751558
317,Brunei Darussalam,2002,1.0,303100.0,0.32992411745298583,109.75778546712803,0.6305170239596469
318,Brunei Darussalam,2003,5.0,302800.0,1.6512549537648613,108.97170462387854,1.8431177667898764
319,Brunei Darussalam,2004,3.0,324800.0,0.9236453201970444,110.9090909090909,0.5216095380029806
320,Brunei Darussalam,2005,7.0,335400.0,2.0870602265951104,111.47540983606558,2.7631481344113937
321,Brunei Darussalam,2006,10.0,347900.0,2.874389192296637,113.04347826086956,0.8007913702953506
322,Brunei Darussalam,2007,10.0,342714.0,2.917884883605572,105.29787042860994,4.521029984078815
323,Brunei Darussalam,2008,9.0,347549.0,2.58956291055362,105.93787774643882,1.578355940155402
324,Brunei Darussalam,2009,2.0,352328.0,0.5676528689175995,106.47686916161699,-1.1720718714471572
325,Brunei Darussalam,2010,5.0,379000.0,1.3192612137203166,111.73184357541899,2.5
326,Brunei Darussalam,2011,5.0,387600.0,1.2899896800825594,111.68760240305843,2.444987775061125
327,Brunei Darussalam,2012,8.0,368700.0,2.1697857336588013,107.01852891633914,4.197271773347325
328,Brunei Darussalam,2013,4.0,373361.0,1.0713491768020762,106.65471110151714,-0.06907096404123814
329,Brunei Darussalam,2014,5.0,378656.0,1.3204597312600355,106.48257208916809,0.4457108844159112
330,Brunei Darussalam,2015,7.0,384080.0,1.8225369714642783,106.32157975031694,1.4518544517055343
331,Bulgaria,1987,1492.0,8375400.0,17.814074551663204,97.38404977375566,15.614501390798807
332,Bulgaria,1988,1452.0,8389800.0,17.30672960022885,97.20753120372329,14.748490914281259
333,Bulgaria,1989,1460.0,8403200.0,17.374333587204873,97.03158338999742,15.330876582072609
334,Bulgaria,1990,1323.0,8418500.0,15.715388727207936,96.87331914595075,12.784871664779319
335,Bulgaria,1991,1384.0,8431900.0,16.41385690057994,96.70368123921057,15.213009935440706
336,Bulgaria,1992,1519.0,8041500.0,18.889510663433438,96.2250799150826,18.06854292105824
337,Bulgaria,1993,1470.0,8001000.0,18.37270341207349,95.97325299434198,15.15962430429756
338,Bulgaria,1994,1464.0,7995500.0,18.310299543493215,95.74264939897667,16.61323970799471
339,Bulgaria,1995,1433.0,7983900.0,17.948621600971958,95.50173857681571,16.040045631592807
340,Bulgaria,1996,1526.0,7963300.0,19.162909848931974,95.29380027467137,18.41446145765535
341,Bulgaria,1997,1465.0,7933900.0,18.46506762122033,95.08950526212256,14.526016669762162
342,Bulgaria,1998,1503.0,7899500.0,19.02652066586493,94.88096706549895,16.378920113015205
343,Bulgaria,1999,1307.0,7866600.0,16.6145475809117,94.68890758798199,16.758074648434437
344,Bulgaria,2000,1383.0,7829095.0,17.664876974924944,94.50829426568978,16.82371477330104
345,Bulgaria,2001,1314.0,7591926.0,17.30786100918265,94.49645499087329,16.482837525714842
346,Bulgaria,2002,1317.0,7544410.0,17.456633454438453,94.32741101388113,18.13335329442549
347,Bulgaria,2003,1092.0,7493166.0,14.57327917198151,94.14670875115104,14.450890692350427
348,Bulgaria,2004,1013.0,7447563.0,13.601764765199032,93.94725616758777,13.725609296247438
349,Bulgaria,2005,982.0,7404051.0,13.263009668626,93.74932453808873,13.61972623251193
350,Bulgaria,2006,977.0,7358508.0,13.277148030551846,93.56085027268416,15.223780064434996
351,Bulgaria,2007,902.0,7312474.0,12.3350865931284,93.407997240835,12.451931028661189
352,Bulgaria,2008,939.0,7267511.0,12.920517079368715,93.28250239491751,13.27049219685591
353,Bulgaria,2009,868.0,7219817.0,12.022465389358207,93.18626544626223,13.49676054462689
354,Bulgaria,2010,859.0,7162740.0,11.992617350343584,93.11959182154811,13.12908306029141
355,Bulgaria,2011,763.0,7056527.0,10.812684483457655,93.70311504930056,13.386263642169762
356,Bulgaria,2012,872.0,6959652.0,12.529362100288923,94.31255564778418,14.367137163645461
357,Bulgaria,2013,721.0,6920644.0,10.418105598265132,94.26243704251172,12.908754424783462
358,Bulgaria,2014,724.0,6883874.0,10.517333699018895,94.18380098334852,11.680805162165125
359,Cabo Verde,2011,42.0,452179.0,9.288357044444789,98.60984222917179,14.28441335394505
360,Canada,1987,3591.0,23798100.0,15.089439913270388,96.77771438493787,17.24804823964343
361,Canada,1988,3510.0,24080600.0,14.576048769548931,96.71924908709185,16.752891820466804
362,Canada,1989,3491.0,24368400.0,14.325930303179527,96.65574511354649,16.077651072022796
363,Canada,1990,3378.0,24704400.0,13.673677563510953,96.58621595168182,16.412229479560732
364,Canada,1991,3593.0,25390400.0,14.151017707479992,96.64797546392391,17.478183288209014
365,Canada,1992,3708.0,26454400.0,14.016571912422886,97.74407427063633,16.47049682427597
366,Canada,1993,3803.0,26944700.0,14.114092938499965,97.81298407640973,16.829454610963623
367,Canada,1994,3748.0,27246000.0,13.756147691404243,97.71990043613617,16.380522479731304
368,Canada,1995,3968.0,27618500.0,14.367181418252258,97.64912155150822,17.318352019067447
369,Canada,1996,3941.0,27706600.0,14.224047699826034,97.59519038076152,16.554201301973315
370,Canada,1997,3681.0,28085100.0,13.106593887862248,97.61261451429054,15.608209146432191
371,Canada,1998,3699.0,28372536.0,13.037255464227801,97.6449404840273,15.47544101547616
372,Canada,1999,4074.0,28681643.0,14.204207199706097,97.66249917645344,16.89245455811246
373,Canada,2000,3606.0,29008565.0,12.430811382776087,97.68813382506345,14.012746716270584
374,Canada,2001,3694.0,29262055.0,12.623857073606075,97.74510054355135,14.287408872537357
375,Canada,2002,3650.0,29642114.0,12.31356171155674,97.76670330605117,14.125071445044666
376,Canada,2003,3765.0,29958833.0,12.56724519276168,97.7677971710578,13.910828731496595
377,Canada,2004,3613.0,30283966.0,11.930405680682643,97.75524945960726,12.523168558147972
378,Canada,2005,3743.0,30597090.0,12.233189496125284,97.74847762815756,13.163853676142732
379,Canada,2006,3512.0,30902962.0,11.36460640892611,97.94567456494558,12.391398347383499
380,Canada,2007,3611.0,31242631.0,11.557925451284817,97.98798661399599,12.034135071701067
381,Canada,2008,3705.0,31588641.0,11.728899638322522,98.03121918754934,11.94113206355
382,Canada,2009,3890.0,31937357.0,12.18009367525309,98.06480132561838,13.314879802964022
383,Canada,2010,3951.0,32286140.0,12.237449258412433,98.08403030968242,12.695279292567442
384,Canada,2011,3728.0,32615418.0,11.430176979488659,98.09964050371754,11.466568291099058
385,Canada,2012,3926.0,32961196.0,11.910975560474201,98.09131281515944,12.475393345032078
386,Canada,2013,4054.0,33314836.0,12.168752684239537,98.07199463434208,12.41283001403441
387,Cayman Islands,1994,0.0,29400.0,0.0,93.42105263157895,0.0
388,Chile,1987,693.0,11209000.0,6.182531894013739,97.22696320799535,8.079814249597442
389,Chile,1988,697.0,11306000.0,6.164868211569078,96.79721496953873,8.3932252919554
390,Chile,1989,725.0,11501000.0,6.303799669593948,96.80013689253936,9.371890833947074
391,Chile,1990,743.0,11709000.0,6.345546161072679,96.78991596638656,9.176922931006054
392,Chile,1991,787.0,11871000.0,6.629601549995788,96.98981115794365,8.982404037091687
393,Chile,1992,658.0,12125000.0,5.4268041237113405,96.83441558441558,7.8631845941150225
394,Chile,1993,740.0,12306400.0,6.013131378794774,97.12633551714748,8.432975192547357
395,Chile,1994,801.0,12526600.0,6.394392732265739,97.18544870684906,9.875931174044874
396,Chile,1995,930.0,12897643.0,7.210619800842681,96.97803385189768,10.830383700780862
397,Chile,1996,917.0,13125089.0,6.986619290733953,97.04459137657646,10.497586203747034
398,Chile,1997,910.0,13339550.0,6.821819326738908,97.10328190990361,9.828147866189267
399,Chile,1998,1031.0,13543940.0,7.612260538661571,97.15495292147699,11.548201050150682
400,Chile,1999,1041.0,13743882.0,7.574279232024838,97.20147695761882,11.349487657961657
401,Chile,2000,1473.0,13943575.0,10.564005285588523,97.24433736316853,15.487990078797452
402,Chile,2001,1625.0,14139590.0,11.492553885933043,97.28211588553566,16.713515739088034
403,Chile,2002,1603.0,14332840.0,11.184105871550928,97.31620533008879,15.81002507146018
404,Chile,2003,1654.0,14523758.0,11.388237121549395,97.34777240873464,16.145139047111876
405,Chile,2004,1735.0,14710993.0,11.793901336232027,97.3772335429559,16.753082850705177
406,Chile,2005,1682.0,14893574.0,11.293461193397905,97.40505789711077,15.393328937214129
407,Chile,2006,1795.0,15071596.0,11.90982030038491,97.4319275843454,16.249844208484525
408,Chile,2007,1848.0,15245435.0,12.121661336655858,97.4587288061723,15.322317857132255
409,Chile,2008,2088.0,15415661.0,13.54466733538056,97.48562830020013,16.694617837340015
410,Chile,2009,2148.0,15584149.0,13.78323577373394,97.51320026752238,17.033395913080284
411,Chile,2010,2001.0,15751851.0,12.703268968199357,97.54135685057508,15.999390622948322
412,Chile,2011,2027.0,15910783.0,12.73978785330678,97.56873277877737,16.49375556196517
413,Chile,2012,1841.0,16075247.0,11.45239012501643,97.60022971672491,14.948888472906717
414,Chile,2013,1738.0,16242244.0,10.700491877846435,97.63445743086852,13.827688983983112
415,Chile,2014,1789.0,16406867.0,10.903970879997992,97.6693811538,14.411740386169782
416,Chile,2015,1838.0,16565725.0,11.095198067093351,97.70359983821595,13.322663845467805
417,Colombia,1987,951.0,28009432.0,3.395284845476338,98.08048270102111,4.0719805126065225
418,Colombia,1988,912.0,28649501.0,3.183301517188729,98.03109425732312,4.0428258944510205
419,Colombia,1989,831.0,29289829.0,2.837162347380041,97.97190823728812,3.301922970062665
420,Colombia,1990,865.0,29930973.0,2.8899828949763844,97.89877737177413,3.1688762141315188
421,Colombia,1991,1010.0,30584178.0,3.3023611097215038,97.80190484764478,3.9059247890412507
422,Colombia,1992,1086.0,29615400.0,3.667011082072165,97.79598869943297,4.228738324689697
423,Colombia,1993,1085.0,30242200.0,3.587701952900252,97.7894192974539,4.425670258381422
424,Colombia,1994,1198.0,30874600.0,3.8802122132756374,97.78351473065861,4.375832370444993
425,Colombia,1995,1150.0,33090899.0,3.4752757850428906,97.39273884081295,3.888090217355154
426,Colombia,1996,1209.0,33703636.0,3.587150062978368,97.31384715107201,4.210764425832956
427,Colombia,1997,1242.0,34338825.0,3.616897200180845,97.25555515408662,4.061962672035448
428,Colombia,1998,2052.0,34987039.0,5.865029046899339,97.21115097692604,6.180771421003346
429,Colombia,1999,2143.0,35629408.0,6.014694378306819,97.17055824433717,6.6686326861560055
430,Colombia,2000,2358.0,36252342.0,6.504407356633676,97.12602836724017,7.208670128630111
431,Colombia,2001,2412.0,36884428.0,6.539345004889326,97.08048136151302,7.233533524804222
432,Colombia,2002,2379.0,37478276.0,6.347677251749787,97.0318633789291,6.86867204643805
433,Colombia,2003,2269.0,38044513.0,5.9640663556397735,96.98062554640236,6.045813133925309
434,Colombia,2004,2244.0,38604716.0,5.81276132169966,96.92959984100642,6.617313331709723
435,Colombia,2005,2102.0,39172790.0,5.3659695926687885,96.87985992118632,6.1553704365523085
436,Colombia,2006,2177.0,39708676.0,5.482429079226917,96.81970193732856,6.509984763569218
437,Colombia,2007,2181.0,40275206.0,5.41524232054828,96.76895065841657,6.5011022353172425
438,Colombia,2008,2220.0,40859129.0,5.433302310482438,96.72429729748208,6.663593807552616
439,Colombia,2009,2249.0,41436173.0,5.427624795369012,96.6804778163185,6.7253071283173975
440,Colombia,2010,2107.0,41989103.0,5.017968590565033,96.63337642595025,6.427716310657409
441,Colombia,2011,2044.0,42538305.0,4.805080973489658,96.58655483862739,6.186837377907908
442,Colombia,2012,2119.0,43055864.0,4.9215131300117445,96.53678594512874,6.423137541465433
443,Colombia,2013,2068.0,43546298.0,4.748968557556833,96.48411973293756,5.9496194530251225
444,Colombia,2014,2126.0,44021800.0,4.829425421041393,96.43029093608102,6.465458402640832
445,Colombia,2015,2332.0,44490427.0,5.241577025098006,96.37608170225928,6.345254218022543
446,Costa Rica,1987,119.0,2400700.0,4.95688757445745,101.70559569820199,6.164788843155353
447,Costa Rica,1988,138.0,2465200.0,5.597923089404511,101.70184912452953,8.34357889371118
448,Costa Rica,1989,167.0,2556000.0,6.533646322378717,101.89573459715639,8.093978470921048
449,Costa Rica,1990,157.0,2627800.0,5.974579496156481,102.01414514145141,9.090991249023267
450,Costa Rica,1991,125.0,2704000.0,4.622781065088757,101.7910447761194,6.3533505493062545
451,Costa Rica,1992,149.0,2778400.0,5.362798733083789,101.96263720287854,7.310800131413555
452,Costa Rica,1993,164.0,2853700.0,5.746925044678838,102.01755627920147,7.5952577756308095
453,Costa Rica,1994,162.0,2929100.0,5.530709091529822,102.00689655172414,6.991954566966399
454,Costa Rica,1995,209.0,3135200.0,6.666241388109212,102.46690345495641,8.578301806026072
455,Costa Rica,1996,209.0,3192446.0,6.546704313870932,100.67712782642093,10.042244350628584
456,Costa Rica,1997,187.0,3279559.0,5.701986151186791,100.5873473526861,7.955554803396604
457,Costa Rica,1998,223.0,3365726.0,6.625613612040909,100.50195097250767,10.484681856438195
458,Costa Rica,1999,233.0,3449923.0,6.7537739248093365,100.42520138825145,10.812214110594638
459,Costa Rica,2000,239.0,3531421.0,6.767813863031341,100.36158372878894,10.339706413428203
460,Costa Rica,2001,198.0,3606850.0,5.489554597501975,100.31066938867995,7.856897577992607
461,Costa Rica,2002,275.0,3680372.0,7.472070758064674,100.27251722550474,10.68512437154666
462,Costa Rica,2003,315.0,3751871.0,8.395811050006783,100.24182486777288,11.120845576169982
463,Costa Rica,2004,325.0,3820857.0,8.505945132204634,100.21321592920539,12.387491156228887
464,Costa Rica,2005,272.0,3887096.0,6.997511767139273,100.18251332800487,9.763183925293422
465,Costa Rica,2006,350.0,3953916.0,8.851983704256742,100.15307935524433,12.126330263012106
466,Costa Rica,2007,270.0,4015241.0,6.724378437060191,100.11896769730471,9.05746645598776
467,Costa Rica,2008,261.0,4072561.0,6.408743785544281,100.080522299371,9.472908665171758
468,Costa Rica,2009,278.0,4128459.0,6.733747386131242,100.04026525646206,9.395469370874215
469,Costa Rica,2010,311.0,4184663.0,7.431900728923691,99.99909192622044,10.753621597045063
470,Costa Rica,2011,316.0,4235514.0,7.460723775201782,99.94986517414063,9.91989383550483
471,Costa Rica,2012,302.0,4290210.0,7.039282459366791,99.9033614737515,10.169481013709657
472,Costa Rica,2013,311.0,4347229.0,7.153982456410739,99.85918186641264,10.729558634366139
473,Costa Rica,2014,268.0,4403674.0,6.085827425009208,99.81750102547907,8.09528228771432
474,Croatia,1987,1153.0,4437600.0,25.982513070127997,93.21635389907259,23.892835025226724
475,Croatia,1988,1113.0,4453600.0,24.991018501886114,93.25667172922543,20.855104427502887
476,Croatia,1989,1041.0,4471400.0,23.28129892203784,93.29932560954522,19.036428436330397
477,Croatia,1990,1139.0,4489300.0,25.371438754371507,93.35429408217762,22.93258332858917
478,Croatia,1991,1102.0,4503300.0,24.4709435303,93.36596676542574,21.689981068097502
479,Croatia,1992,1156.0,4500100.0,25.68831803737695,93.30326460481099,26.70025650189509
480,Croatia,1993,1087.0,4496100.0,24.176508529614555,93.26427097661623,22.30794462612146
481,Croatia,1994,1087.0,4495000.0,24.18242491657397,93.26683291770574,24.629211592078256
482,Croatia,1995,929.0,4497400.0,20.65637924133944,93.24539165556654,21.25921165815073
483,Croatia,1996,1001.0,4220800.0,23.715883244882487,91.74995457023442,24.59386113489223
484,Croatia,1997,946.0,4295100.0,22.025098367907617,91.77121935973568,22.32660809702595
485,Croatia,1998,1029.0,4227900.0,24.338323990633647,91.7675874268608,23.941283694529226
486,Croatia,1999,989.0,4283800.0,23.086978850553248,91.76328394288016,22.70775329703581
487,Croatia,2000,926.0,4118000.0,22.48664400194269,91.77571834396684,24.21702030116799
488,Croatia,2001,881.0,4180633.0,21.07336377051035,92.19392464932218,22.367600830102923
489,Croatia,2002,874.0,4217300.0,20.724160007587795,92.17589428115744,21.356310221145833
490,Croatia,2003,865.0,4225600.0,20.470465732677017,92.18629189975894,24.376163433492785
491,Croatia,2004,871.0,4229600.0,20.592963873652355,92.21959643701145,21.515065644212207
492,Croatia,2005,874.0,4235875.0,20.63328119927996,92.26116881537118,21.90487731469342
493,Croatia,2006,796.0,4234946.0,18.795989370348526,92.37162947888655,18.048201788540727
494,Croatia,2007,775.0,4230855.0,18.317810466206,92.45496986163784,19.38205769236992
495,Croatia,2008,793.0,4225583.0,18.76664119483631,92.51412448683271,21.607713590433136
496,Croatia,2009,790.0,4216050.0,18.73791819356981,92.58202567760343,22.634340071181317
497,Croatia,2010,776.0,4203963.0,18.458773305093313,92.66240337006356,20.08421597463598
498,Croatia,2011,702.0,4189029.0,16.758060161435978,92.7069503749686,17.430783934552792
499,Croatia,2012,776.0,4054296.0,19.140191046731665,92.60771039692155,22.023084731265833
500,Croatia,2013,692.0,4044457.0,17.109836994187354,92.64162608503472,21.11806651032524
501,Croatia,2014,722.0,4030452.0,17.913623583657614,92.66492634380666,18.758972103758396
502,Croatia,2015,739.0,4001669.0,18.467294521360962,92.6302022158638,18.683225282884205
503,Croatia,2016,683.0,3978183.0,17.16864206598842,92.69091773910036,18.77463277866557
504,Czech Republic,1987,1936.0,9677000.0,20.00620026867831,93.72209877284648,18.552902487592455
505,Czech Republic,1988,1963.0,9691500.0,20.254862508383635,93.78736677930856,16.938047465477773
506,Czech Republic,1989,1912.0,9703500.0,19.704230432318237,93.85288476905865,18.169038275845374
